m,id,lat,lon,dem
0,0,41.38176900,2.14457200,0
0,1,41.33007510,2.09187250,85
0,11,41.32361480,2.08872950,150
0,101,41.31940870,2.09562840,-85
0,27,41.32608860,2.09766800,91
0,127,41.32695340,2.09745160,-91
0,111,41.33282030,2.09615380,-150
0,18,41.39191540,2.18800640,126
0,118,41.39789570,2.19939890,-126
0,7,41.39819520,2.19915300,94
0,2,41.40302920,2.19308960,175
0,102,41.40473740,2.17982910,-175
0,107,41.39885060,2.17814510,-94
0,14,41.39867270,2.14884410,68
0,3,41.40023460,2.15637780,122
0,103,41.39700350,2.16551740,-122
0,114,41.39732580,2.17130540,-68
0,0,41.38176900,2.14457200,0
1,0,41.38176900,2.14457200,0
1,8,41.43037350,2.14206790,21
1,108,41.41518810,2.14706930,-21
1,30,41.34987380,2.07694040,162
1,130,41.32436830,2.10467530,-162
1,75,41.32518510,2.09908090,86
1,25,41.32536780,2.09857300,142
1,175,41.31427410,2.09072060,-86
1,125,41.32558200,2.09006250,-142
1,92,41.32771830,2.08916750,134
1,192,41.32875510,2.09687550,-134
1,9,41.37358970,2.13823080,143
1,36,41.38960970,2.15962890,147
1,136,41.39339050,2.16693880,-147
1,109,41.39267730,2.15896250,-143
1,0,41.38176900,2.14457200,0
2,0,41.38176900,2.14457200,0
2,13,41.39418440,2.17386990,35
2,113,41.40990000,2.17660230,-35
2,15,41.40673100,2.18131990,10
2,115,41.40414210,2.18164890,-10
2,26,41.39872230,2.16547760,94
2,126,41.40784650,2.15449720,-94
2,10,41.40955170,2.13944730,160
2,110,41.42287850,2.16267290,-160
2,58,41.37514360,2.08413650,30
2,158,41.35080760,2.07513470,-30
2,81,41.33317830,2.09721410,61
2,181,41.32982010,2.09773440,-61
2,100,41.32659100,2.10447340,85
2,200,41.32944460,2.09688210,-85
2,0,41.38176900,2.14457200,0
3,0,41.38176900,2.14457200,0
3,84,41.37409310,2.10243740,156
3,184,41.32019230,2.10092200,-156
3,16,41.40329070,2.20672240,13
3,116,41.42008790,2.17944500,-13
3,17,41.40226540,2.16752610,122
3,23,41.41035350,2.15900300,138
3,117,41.40290800,2.15047010,-122
3,41,41.39856190,2.14922300,60
3,141,41.40474730,2.15774060,-60
3,123,41.40061360,2.16972200,-138
3,67,41.38030930,2.16918650,148
3,167,41.38481980,2.17114380,-148
3,12,41.38025250,2.15822160,100
3,112,41.37753010,2.12215810,-100
3,0,41.38176900,2.14457200,0
4,0,41.38176900,2.14457200,0
4,49,41.39322280,2.14780600,55
4,48,41.40769860,2.18462090,82
4,148,41.38944780,2.18102040,-82
4,149,41.38601290,2.18005560,-55
4,20,41.41006070,2.15621130,179
4,120,41.41813410,2.15024050,-179
4,39,41.40918170,2.14570080,55
4,42,41.41086020,2.15078020,108
4,44,41.41991850,2.17112700,101
4,144,41.40193250,2.14978910,-101
4,142,41.39976290,2.15898170,-108
4,139,41.39884000,2.16634380,-55
4,0,41.38176900,2.14457200,0
5,0,41.38176900,2.14457200,0
5,29,41.37858780,2.13654500,72
5,61,41.37288590,2.13066520,22
5,161,41.37010270,2.12796570,-22
5,129,41.38666910,2.15640980,-72
5,52,41.40476210,2.18103690,68
5,50,41.40082420,2.16248590,100
5,152,41.41961810,2.18159550,-68
5,45,41.40767670,2.19918210,54
5,145,41.41728200,2.17578260,-54
5,40,41.42642650,2.15412750,166
5,140,41.41215890,2.14678020,-166
5,47,41.40691310,2.15350790,104
5,150,41.40182950,2.14533520,-100
5,147,41.40048990,2.15021790,-104
5,0,41.38176900,2.14457200,0
6,0,41.38176900,2.14457200,0
6,99,41.40172650,2.15060500,15
6,51,41.41077190,2.14043730,140
6,69,41.41042830,2.14712120,38
6,169,41.42013970,2.14774970,-38
6,55,41.43104210,2.15907690,139
6,199,41.40370790,2.16484520,-15
6,155,41.40148580,2.16398280,-139
6,151,41.40827140,2.15620080,-140
6,78,41.39838640,2.20361260,116
6,178,41.39710980,2.18192450,-116
6,0,41.38176900,2.14457200,0
7,0,41.38176900,2.14457200,0
7,72,41.40166500,2.15906360,163
7,94,41.40525190,2.14189470,88
7,65,41.41387850,2.13257040,48
7,194,41.40134030,2.15801880,-88
7,165,41.40432900,2.16563990,-48
7,172,41.40358220,2.16778210,-163
7,83,41.42233340,2.17248890,175
7,183,41.41158860,2.18501430,-175
7,74,41.41411720,2.19364080,60
7,174,41.40186670,2.18272190,-60
7,70,41.39932800,2.18464010,96
7,170,41.39029650,2.17996580,-96
7,63,41.38006620,2.17454340,25
7,163,41.37798700,2.12794780,-25
7,0,41.38176900,2.14457200,0
8,0,41.38176900,2.14457200,0
8,5,41.40219980,2.16523140,120
8,87,41.40797960,2.15943610,82
8,96,41.40776910,2.15914220,56
8,105,41.40527210,2.13644190,-120
8,187,41.39901600,2.14398890,-82
8,196,41.40151490,2.16175960,-56
8,90,41.42480780,2.18399940,136
8,190,41.39955710,2.18336470,-136
8,64,41.42424730,2.16307840,16
8,31,41.42096260,2.17955620,67
8,131,41.44447270,2.17781750,-67
8,164,41.42827590,2.13433430,-16
8,88,41.42235110,2.17669610,60
8,188,41.40831860,2.18777010,-60
8,0,41.38176900,2.14457200,0
9,0,41.38176900,2.14457200,0
9,98,41.39195590,2.12999160,30
9,89,41.39988340,2.19751550,54
9,189,41.41800260,2.17912970,-54
9,93,41.42881480,2.17929410,38
9,71,41.42207750,2.15053730,171
9,171,41.40757000,2.13647210,-171
9,193,41.40481270,2.18097600,-38
9,198,41.39196630,2.16403150,-30
9,4,41.38702160,2.15388300,63
9,22,41.38700480,2.15064250,91
9,122,41.38364520,2.15929210,-91
9,104,41.37389760,2.11904240,-63
9,34,41.37947840,2.14269530,138
9,134,41.38030360,2.14870170,-138
9,0,41.38176900,2.14457200,0
10,0,41.38176900,2.14457200,0
10,6,41.40322230,2.15950900,100
10,24,41.39425380,2.15438530,26
10,54,41.40362210,2.15613340,95
10,106,41.42275150,2.14332170,-100
10,154,41.42441020,2.17042020,-95
10,35,41.38652790,2.15912640,145
10,124,41.38493380,2.14006370,-26
10,57,41.37052170,2.13401430,10
10,53,41.32737690,2.09617190,93
10,153,41.36843640,2.09834030,-93
10,135,41.37888850,2.12560730,-145
10,157,41.37910900,2.16362960,-10
10,0,41.38176900,2.14457200,0
11,0,41.38176900,2.14457200,0
11,38,41.38218050,2.14534220,101
11,138,41.37702310,2.14526290,-101
11,85,41.37325850,2.16097350,13
11,185,41.39036750,2.14947890,-13
11,97,41.38186180,2.15950460,155
11,28,41.41186390,2.20473830,101
11,56,41.40920790,2.20475930,25
11,156,41.41363620,2.21341310,-25
11,128,41.39966340,2.20378900,-101
11,59,41.40290810,2.15604360,56
11,159,41.40027940,2.12149700,-56
11,197,41.38042640,2.13617590,-155
11,0,41.38176900,2.14457200,0
12,0,41.38176900,2.14457200,0
12,68,41.40467990,2.16129050,90
12,168,41.43508570,2.16455960,-90
12,32,41.41519010,2.17181510,156
12,76,41.39955010,2.19847630,68
12,176,41.39796570,2.20216100,-68
12,132,41.40577750,2.20456340,-156
12,43,41.43504220,2.20181910,67
12,143,41.40898630,2.19788110,-67
12,37,41.38504680,2.17874520,59
12,33,41.37850070,2.17660230,172
12,137,41.39043710,2.15084660,-59
12,133,41.39330760,2.14942990,-172
12,0,41.38176900,2.14457200,0
13,0,41.38176900,2.14457200,0
13,19,41.38604520,2.15858780,32
13,95,41.44992510,2.18807880,176
13,195,41.41330220,2.19370850,-176
13,73,41.40439220,2.19574220,173
13,173,41.39988590,2.19682360,-173
13,119,41.38336840,2.17219920,-32
13,21,41.38275410,2.16916020,42
13,121,41.38137180,2.15660550,-42
13,62,41.37230600,2.14992750,65
13,162,41.39440440,2.15282020,-65
13,79,41.39110370,2.16282950,74
13,179,41.38410480,2.16187950,-74
13,0,41.38176900,2.14457200,0
14,0,41.38176900,2.14457200,0
14,91,41.39269450,2.15764030,94
14,60,41.39320730,2.15367500,155
14,46,41.39473250,2.14836970,35
14,160,41.39235210,2.15667270,-155
14,66,41.39180340,2.17215900,152
14,191,41.39055700,2.15460690,-94
14,166,41.39171660,2.14708290,-152
14,146,41.36575020,2.15954300,-35
14,0,41.38176900,2.14457200,0
15,0,41.38176900,2.14457200,0
15,86,41.38545280,2.17990390,85
15,80,41.35381390,2.14866590,120
15,82,41.38557120,2.17061660,16
15,186,41.37676200,2.15354340,-85
15,77,41.37416350,2.10511900,73
15,180,41.38331950,2.14349020,-120
15,177,41.39281940,2.15487570,-73
15,182,41.39354240,2.15212820,-16
15,0,41.38176900,2.14457200,0
