m,id,lat,lon,dem
0,0,41.39990070,2.19742330,0
0,70,41.44421710,2.22327860,48
0,23,41.43381730,2.17813080,25
0,6,41.42487950,2.17908700,27
0,1506,41.42051580,2.17394890,-27
0,1,41.41160220,2.12462870,21
0,1523,41.32887970,2.09828750,-25
0,1077,41.35589820,2.07244100,12
0,1570,41.35350390,2.09738110,-48
0,1501,41.35715110,2.10002140,-21
0,393,41.45166430,2.05225650,49
0,7,41.44145420,2.05656230,12
0,169,41.40072800,2.12223660,13
0,1669,41.41749560,2.14252330,-13
0,2577,41.41313840,2.14326150,-12
0,232,41.39881210,2.13894330,33
0,1507,41.37120440,2.14336950,-12
0,1893,41.41862740,2.18828030,-49
0,78,41.40941190,2.18305860,58
0,1578,41.37157000,2.12064370,-58
0,1732,41.36458630,2.12288620,-33
0,451,41.37186040,2.15815350,13
0,1951,41.35358230,2.10137140,-13
0,0,41.39990070,2.19742330,0
1,0,41.39990070,2.19742330,0
1,1380,41.40924610,2.18840130,14
1,151,41.43248190,2.19297820,20
1,1651,41.43262430,2.18367620,-20
1,968,41.43788550,2.18605830,10
1,2468,41.43828770,2.18590450,-10
1,2880,41.44110120,2.18016220,-14
1,245,41.46834040,2.18266810,55
1,96,41.44986840,2.21170360,19
1,18,41.36954870,2.14389070,15
1,1596,41.35375700,2.09531490,-19
1,1745,41.36239610,2.11120560,-55
1,1518,41.37183190,2.10427340,-15
1,63,41.38574100,2.07736780,50
1,53,41.40352250,2.15436130,50
1,1563,41.36436290,2.12571460,-50
1,361,41.37164000,2.13668760,34
1,1553,41.37209620,2.13962320,-50
1,806,41.40376330,2.17091070,20
1,2306,41.36985250,2.11348620,-20
1,971,41.37016910,2.11107750,47
1,2471,41.36389110,2.11061870,-47
1,1861,41.37621710,2.12958030,-34
1,51,41.38278020,2.17149260,22
1,1551,41.40454010,2.16434910,-22
1,0,41.39990070,2.19742330,0
2,0,41.39990070,2.19742330,0
2,156,41.42437080,2.17394780,17
2,273,41.42538840,2.17006750,52
2,1773,41.40900260,2.18235270,-52
2,1656,41.41529770,2.18289820,-17
2,196,41.42872630,2.18880700,19
2,559,41.44803500,2.18580550,25
2,729,41.44896810,2.17592810,54
2,1696,41.43170260,2.09694500,-19
2,2059,41.32368330,2.09801410,-25
2,2229,41.38888800,2.10393220,-54
2,662,41.39092080,2.10611630,54
2,174,41.41415810,2.14521950,15
2,1674,41.42442450,2.15260240,-15
2,1328,41.43498010,2.16766780,24
2,2162,41.44382110,2.17762150,-54
2,497,41.44438950,2.17967380,42
2,158,41.45075790,2.21034880,29
2,1997,41.32637100,2.09349490,-42
2,25,41.32384290,2.09505740,33
2,2828,41.32133330,2.09505970,-24
2,231,41.36207720,2.11030640,16
2,1658,41.36873750,2.10307540,-29
2,1525,41.37374220,2.10083550,-33
2,67,41.38263390,2.14180770,48
2,1567,41.32606140,2.09518830,-48
2,1731,41.34382830,2.14193660,-16
2,1007,41.37232790,2.17075950,43
2,704,41.38070930,2.16823850,15
2,2507,41.40138280,2.17442110,-43
2,2204,41.41237690,2.17683340,-15
2,0,41.39990070,2.19742330,0
3,0,41.39990070,2.19742330,0
3,949,41.42760960,2.22308530,30
3,222,41.44708630,2.23134560,17
3,1722,41.44590050,2.22397530,-17
3,35,41.45760070,2.21268800,10
3,2449,41.40579410,2.15506100,-30
3,27,41.40353110,2.15623030,27
3,33,41.33261380,2.09870760,49
3,1527,41.36004350,2.10593050,-27
3,88,41.37238840,2.13213170,36
3,1533,41.37394130,2.11527030,-49
3,1588,41.36336180,2.10906040,-36
3,686,41.37561830,2.10662730,16
3,1264,41.37443160,2.13287920,42
3,1535,41.37757180,2.13017860,-10
3,2764,41.38181960,2.13878420,-42
3,163,41.38501120,2.14530100,36
3,445,41.38609920,2.14727700,24
3,1465,41.38926300,2.15778890,12
3,1663,41.40815610,2.17293730,-36
3,560,41.41381390,2.18841500,47
3,2965,41.41644710,2.19091600,-12
3,2060,41.45486360,2.20912620,-47
3,2186,41.44550190,2.21612890,-16
3,1105,41.43916990,2.21826080,43
3,1132,41.43870490,2.20806490,21
3,2605,41.43872420,2.20778130,-43
3,2632,41.45573430,2.21163040,-21
3,1464,41.40596630,2.18519540,25
3,809,41.40840490,2.18454150,35
3,2964,41.39656000,2.18815730,-25
3,334,41.40370020,2.19076200,24
3,510,41.40524470,2.18595490,16
3,2010,41.36891460,2.11886720,-16
3,1834,41.36606310,2.13321190,-24
3,2309,41.36129260,2.12828930,-35
3,1945,41.32596690,2.09133410,-24
3,0,41.39990070,2.19742330,0
4,0,41.39990070,2.19742330,0
4,546,41.41151850,2.18800750,57
4,2046,41.41106490,2.16968280,-57
4,302,41.42247100,2.15182830,50
4,1802,41.41828510,2.18193590,-50
4,1396,41.44667830,2.17460850,58
4,31,41.45267490,2.17278580,41
4,2896,41.43346390,2.14572890,-58
4,69,41.42783860,2.13245320,50
4,1569,41.37836230,2.12288760,-50
4,1531,41.37085890,2.11774620,-41
4,899,41.37355040,2.12263730,27
4,66,41.37847270,2.14616680,38
4,1416,41.37459640,2.14578970,30
4,2399,41.36575870,2.12751220,-27
4,1566,41.36406720,2.10702480,-38
4,2916,41.36333110,2.09966240,-30
4,826,41.36483920,2.10028620,26
4,2326,41.36581140,2.07276480,-26
4,117,41.36753010,2.07389290,38
4,898,41.36778840,2.07551860,23
4,2398,41.37571510,2.08238790,-23
4,291,41.38777680,2.08305670,49
4,1791,41.32511590,2.08792060,-49
4,1617,41.37091210,2.14626340,-38
4,539,41.37287910,2.15859140,58
4,1067,41.37444860,2.12977490,19
4,2039,41.37457880,2.12196220,-58
4,2567,41.36948490,2.13894420,-19
4,907,41.37931270,2.16663420,51
4,2407,41.37148270,2.11124370,-51
4,0,41.39990070,2.19742330,0
5,0,41.39990070,2.19742330,0
5,280,41.43986510,2.23063900,52
5,1780,41.44021020,2.22857140,-52
5,139,41.42389000,2.20443470,15
5,45,41.38256500,2.07295720,41
5,60,41.36481720,2.08494320,11
5,55,41.39697710,2.12271730,16
5,1639,41.37672340,2.13236830,-15
5,1555,41.36785620,2.13584740,-16
5,1560,41.35950690,2.12674730,-11
5,1545,41.34931900,2.12674820,-41
5,133,41.32598020,2.09044160,41
5,1633,41.35831880,2.10011320,-41
5,1162,41.37316620,2.10703180,60
5,2662,41.37317620,2.12744860,-60
5,1471,41.37761140,2.15169330,36
5,2971,41.38025480,2.16803250,-36
5,676,41.37899860,2.17241420,16
5,821,41.37939460,2.17880070,18
5,1346,41.38473750,2.18299720,20
5,673,41.38425200,2.17881060,20
5,321,41.38839080,2.17201940,20
5,2846,41.36879920,2.12147650,-20
5,2173,41.36919980,2.11459450,-20
5,2176,41.36655730,2.12022570,-16
5,2321,41.37074860,2.14553080,-18
5,439,41.39761270,2.20386590,55
5,1821,41.39981040,2.20373200,-20
5,1939,41.43153740,2.19175030,-55
5,0,41.39990070,2.19742330,0
6,0,41.39990070,2.19742330,0
6,257,41.41527470,2.18808480,58
6,466,41.42257500,2.18847240,12
6,1757,41.41684810,2.17712890,-58
6,52,41.42179680,2.15302770,40
6,1421,41.43153130,2.16140590,16
6,366,41.43557370,2.16481030,20
6,1866,41.44839400,2.17426410,-20
6,1966,41.44713560,2.18635240,-12
6,387,41.45271650,2.19323760,27
6,1552,41.45023790,2.20337970,-40
6,1245,41.44977630,2.20522720,23
6,2745,41.41076960,2.19224870,-23
6,2921,41.44245970,2.21897890,-16
6,1002,41.45284200,2.21202640,25
6,2502,41.45216710,2.22084390,-25
6,210,41.45228700,2.22458390,57
6,58,41.40523230,2.20576330,16
6,1558,41.34937970,2.10847150,-16
6,1710,41.38507870,2.10334810,-57
6,1887,41.37552280,2.14093720,-27
6,0,41.39990070,2.19742330,0
7,0,41.39990070,2.19742330,0
7,727,41.45619670,2.20938470,13
7,2227,41.45272380,2.21104020,-13
7,141,41.44800650,2.22900540,25
7,29,41.40812260,2.20506290,46
7,1641,41.40830740,2.18090200,-25
7,1529,41.40384420,2.16788080,-46
7,390,41.45382260,2.05285810,57
7,106,41.40243250,2.15301550,35
7,1606,41.37526960,2.12085230,-35
7,75,41.33217100,2.09925900,32
7,1575,41.32292940,2.09736360,-32
7,634,41.32119970,2.09875540,40
7,1890,41.32908310,2.12146360,-57
7,596,41.37275840,2.16241020,60
7,2134,41.37816580,2.12787410,-40
7,2096,41.37163600,2.12823080,-60
7,1045,41.37808640,2.13602820,20
7,695,41.37872340,2.17294210,57
7,2195,41.36914150,2.11867480,-57
7,2545,41.35554830,2.07089610,-20
7,155,41.38199870,2.08558780,30
7,1655,41.38748140,2.07884090,-30
7,723,41.38367570,2.09799400,26
7,1334,41.40283500,2.16110790,17
7,1284,41.39981160,2.16641750,17
7,2834,41.37100790,2.11681680,-17
7,2784,41.36231790,2.11058650,-17
7,705,41.38683540,2.17633910,24
7,2223,41.39332330,2.17430270,-26
7,2205,41.41665330,2.18433270,-24
7,1054,41.39816590,2.20201250,36
7,2554,41.39883250,2.20464740,-36
7,0,41.39990070,2.19742330,0
8,0,41.39990070,2.19742330,0
8,301,41.40753680,2.18790940,53
8,143,41.40843710,2.16604140,43
8,1643,41.36919470,2.11909190,-43
8,1801,41.37430320,2.11905480,-53
8,502,41.38745910,2.07724990,51
8,2002,41.39655810,2.07644740,-51
8,212,41.37018880,2.08788200,24
8,161,41.36295380,2.07887250,45
8,1712,41.32581980,2.08942600,-24
8,1661,41.36991660,2.12595950,-45
8,267,41.37365770,2.13012970,45
8,1767,41.36892280,2.11574380,-45
8,268,41.43835820,2.16503890,39
8,564,41.44722990,2.23184110,27
8,1768,41.32758890,2.09569330,-39
8,2064,41.37360080,2.11362510,-27
8,0,41.39990070,2.19742330,0
9,0,41.39990070,2.19742330,0
9,436,41.41748300,2.20931830,37
9,1936,41.44177260,2.23512720,-37
9,146,41.44087160,2.22688890,21
9,409,41.43318020,2.21421540,34
9,284,41.45066950,2.21510170,38
9,1784,41.44695940,2.22809290,-38
9,416,41.45712020,2.21795880,37
9,1916,41.44916460,2.22272620,-37
9,1909,41.44911370,2.20460860,-34
9,152,41.44492040,2.18160390,60
9,337,41.42239680,2.17397880,10
9,1837,41.32809920,2.09845700,-10
9,1652,41.36283310,2.10917830,-60
9,1646,41.37242480,2.11818410,-21
9,578,41.38329180,2.13230920,16
9,2078,41.36928920,2.13882680,-16
9,1147,41.41825510,2.13706680,39
9,985,41.41168820,2.18503720,24
9,239,41.40823460,2.18118700,35
9,2647,41.36698090,2.11690100,-39
9,2485,41.37485540,2.10188460,-24
9,1739,41.37681900,2.13220790,-35
9,237,41.37219940,2.16612210,52
9,1352,41.37153370,2.16472190,28
9,1737,41.39262920,2.12399630,-52
9,2852,41.37774980,2.12860950,-28
9,939,41.39119410,2.17423500,44
9,2439,41.39266660,2.17129580,-44
9,0,41.39990070,2.19742330,0
10,0,41.39990070,2.19742330,0
10,992,41.43133080,2.17797120,40
10,707,41.42998720,2.18051870,33
10,2492,41.43586840,2.18554020,-40
10,374,41.43134210,2.19359520,30
10,2207,41.44043930,2.20107410,-33
10,1874,41.43406310,2.20223230,-30
10,183,41.43692700,2.20742720,50
10,305,41.44522510,2.22431630,24
10,412,41.45611530,2.05864140,17
10,1683,41.42225440,2.17320330,-50
10,1805,41.40410770,2.17271290,-24
10,857,41.40138520,2.17204060,20
10,434,41.40215890,2.16249730,60
10,2357,41.39905720,2.16448650,-20
10,1934,41.40196970,2.14745920,-60
10,1096,41.39707730,2.15191300,46
10,753,41.40395130,2.18092680,22
10,1128,41.39975740,2.14576760,14
10,2628,41.40812190,2.18851070,-14
10,2596,41.42173970,2.17826660,-46
10,2253,41.43222240,2.21695140,-22
10,1361,41.45317880,2.21334960,11
10,442,41.41026310,2.14017260,26
10,198,41.44151710,2.06914400,36
10,1942,41.37499670,2.11835570,-26
10,1303,41.37065870,2.13456670,18
10,1698,41.35282440,2.11781170,-36
10,1912,41.35546860,2.10501450,-17
10,2803,41.35616080,2.09909260,-18
10,260,41.36121890,2.09506480,29
10,1003,41.35141940,2.08974130,31
10,1760,41.32067900,2.08446670,-29
10,2861,41.32893520,2.09709400,-11
10,2503,41.32184170,2.10232710,-31
10,0,41.39990070,2.19742330,0
11,0,41.39990070,2.19742330,0
11,477,41.41100830,2.17557560,12
11,252,41.43625790,2.17616510,27
11,228,41.39636330,2.12263420,50
11,1752,41.37785950,2.11674110,-27
11,207,41.37350510,2.10607630,28
11,1707,41.36990460,2.11344490,-28
11,1977,41.34866080,2.10048790,-12
11,668,41.38336850,2.15285280,49
11,1728,41.33172710,2.09355370,-50
11,1173,41.33285490,2.09625370,22
11,2168,41.32647200,2.09612660,-49
11,1402,41.32374340,2.13260260,59
11,2902,41.37281000,2.13544010,-59
11,154,41.39761510,2.16191780,24
11,1654,41.37754710,2.17329790,-24
11,175,41.37737540,2.13255360,56
11,777,41.37802540,2.13613530,20
11,2673,41.37912420,2.13619970,-22
11,83,41.38085050,2.13514210,15
11,2277,41.37807070,2.16652690,-20
11,306,41.41022030,2.19775700,16
11,1675,41.41666680,2.17672210,-56
11,1806,41.41670300,2.17533240,-16
11,1583,41.39745120,2.20054640,-15
11,0,41.39990070,2.19742330,0
12,0,41.39990070,2.19742330,0
12,991,41.41063080,2.18585430,50
12,1041,41.42468730,2.17305040,22
12,2491,41.44560370,2.17517070,-50
12,1267,41.45279210,2.18979260,43
12,2541,41.45542140,2.18358740,-22
12,549,41.46904710,2.18284480,50
12,2767,41.45479730,2.21093140,-43
12,214,41.45161590,2.21313340,12
12,36,41.44375980,2.22446630,34
12,1536,41.42179260,2.18119080,-34
12,2049,41.41380230,2.18498440,-50
12,1714,41.40263840,2.14550870,-12
12,800,41.45194900,2.07554140,27
12,142,41.46228190,2.05042050,10
12,382,41.46432280,2.07249760,12
12,1642,41.40121250,2.13703000,-10
12,227,41.39851850,2.13173230,56
12,2300,41.36081630,2.10860460,-27
12,1882,41.36652890,2.11996930,-12
12,1727,41.37733180,2.13349070,-56
12,0,41.39990070,2.19742330,0
13,0,41.39990070,2.19742330,0
13,264,41.44292820,2.21116110,60
13,471,41.43708970,2.17701990,34
13,1971,41.41059670,2.18642340,-34
13,277,41.38147110,2.17203880,22
13,1764,41.36901850,2.10855780,-60
13,1777,41.36268050,2.12823100,-22
13,1203,41.32696430,2.09532260,50
13,352,41.32539880,2.09815820,40
13,1852,41.33017270,2.10010570,-40
13,2703,41.33028740,2.09507570,-50
13,1232,41.35359310,2.06568050,15
13,2732,41.32426070,2.09561150,-15
13,297,41.33402710,2.09976330,17
13,1797,41.36075430,2.10974410,-17
13,682,41.46700440,2.05981480,14
13,869,41.43263720,2.08312760,60
13,681,41.39583970,2.14240690,19
13,2369,41.37819320,2.12338990,-60
13,440,41.37640810,2.11997830,25
13,2182,41.37734100,2.13111720,-14
13,1117,41.41016030,2.19149980,44
13,2181,41.40240910,2.20070790,-19
13,1940,41.40396060,2.20230560,-25
13,2617,41.38194200,2.17002330,-44
13,0,41.39990070,2.19742330,0
