m,id,lat,lon,dem
0,0,41.38518750,2.14960320,0
0,10,41.37147200,2.12122970,38
0,110,41.37294090,2.13110370,-38
0,1,41.32313880,2.06413110,18
0,14,41.35957950,2.14317840,59
0,114,41.40723070,2.18767080,-59
0,101,41.40505270,2.17495340,-18
0,0,41.38518750,2.14960320,0
1,0,41.38518750,2.14960320,0
1,26,41.36003840,2.12705820,39
1,126,41.42463900,2.16846420,-39
1,13,41.44210410,2.18442200,40
1,53,41.44709690,2.17207910,34
1,113,41.41233830,2.16991830,-40
1,35,41.43244900,2.18786420,18
1,135,41.39925030,2.17834690,-18
1,153,41.37551020,2.14118340,-34
1,0,41.38518750,2.14960320,0
2,0,41.38518750,2.14960320,0
2,17,41.37010450,2.13426540,42
2,117,41.36301440,2.10832680,-42
2,21,41.38642100,2.07508990,22
2,121,41.34932760,2.10903280,-22
2,30,41.37048910,2.12581890,58
2,43,41.37283870,2.12283210,20
2,143,41.37360860,2.12049410,-20
2,18,41.37277010,2.13176960,28
2,130,41.41305520,2.18366650,-58
2,118,41.41369980,2.18425920,-28
2,0,41.38518750,2.14960320,0
3,0,41.38518750,2.14960320,0
3,24,41.39008580,2.15798610,28
3,25,41.45127330,2.21436100,29
3,42,41.44119690,2.21214980,19
3,142,41.39985930,2.16286630,-19
3,124,41.39927100,2.16705660,-28
3,125,41.35574350,2.14383610,-29
3,36,41.37432550,2.14620280,11
3,38,41.36792750,2.10113130,15
3,138,41.36969510,2.09798370,-15
3,136,41.37489530,2.10058310,-11
3,0,41.38518750,2.14960320,0
4,0,41.38518750,2.14960320,0
4,2,41.37797540,2.06287900,44
4,102,41.36979390,2.12794190,-44
4,44,41.45119390,2.22074910,46
4,66,41.43207080,2.20313300,46
4,166,41.40391240,2.16104440,-46
4,61,41.38631200,2.12146170,39
4,144,41.36044820,2.07946760,-46
4,161,41.34973580,2.11780610,-39
4,0,41.38518750,2.14960320,0
5,0,41.38518750,2.14960320,0
5,37,41.42928650,2.17038690,37
5,77,41.43527730,2.16201970,44
5,177,41.41412230,2.18389840,-44
5,137,41.45626170,2.20954810,-37
5,20,41.45906960,2.20078630,56
5,120,41.39175420,2.12138140,-56
5,40,41.37214430,2.14624780,40
5,140,41.37659770,2.13816000,-40
5,0,41.38518750,2.14960320,0
6,0,41.38518750,2.14960320,0
6,15,41.42280520,2.20844980,18
6,4,41.43985340,2.21631670,15
6,115,41.37797780,2.08679830,-18
6,104,41.37373640,2.11394770,-15
6,76,41.37619890,2.13251150,22
6,176,41.38332810,2.13480410,-22
6,0,41.38518750,2.14960320,0
7,0,41.38518750,2.14960320,0
