m,id,lat,lon,dem
0,0,40.76832600,-73.88736700,0
0,89,40.76963400,-73.86339600,1
0,45,40.64358900,-73.78957400,2
0,99,40.64538600,-73.77668000,2
0,145,40.72313700,-73.84951000,-2
0,189,40.72011600,-73.99099000,-1
0,43,40.71993300,-73.99906900,3
0,199,40.70528800,-74.00754500,-2
0,30,40.70244600,-73.98835800,1
0,130,40.72071500,-73.95674900,-1
0,63,40.75322700,-73.95369000,1
0,163,40.75322700,-73.95369000,-1
0,46,40.74955400,-73.97735600,1
0,146,40.74968700,-73.98562600,-1
0,40,40.73843000,-73.99684900,2
0,140,40.74364900,-73.98584700,-2
0,4,40.72253400,-73.99716200,1
0,1,40.76761200,-73.92559100,2
0,104,40.76092900,-73.97925600,-1
0,32,40.76210800,-73.97869100,1
0,143,40.78105200,-73.97255700,-3
0,36,40.78860900,-73.97435800,1
0,101,40.77835800,-73.95237700,-2
0,17,40.76999700,-73.96891800,1
0,117,40.72558200,-73.99648300,-1
0,132,40.74190100,-73.92468300,-1
0,136,40.76847100,-73.86191600,-1
0,0,40.76832600,-73.88736700,0
1,0,40.76832600,-73.88736700,0
1,50,40.75538600,-73.88761100,1
1,150,40.77190400,-73.95902300,-1
1,8,40.78600300,-73.97261800,1
1,74,40.79337300,-73.97270200,2
1,108,40.84189600,-73.94242100,-1
1,3,40.76711700,-73.99002800,1
1,47,40.75873200,-73.97720300,2
1,103,40.75571400,-73.98459600,-1
1,9,40.73631700,-73.99344600,1
1,147,40.71396600,-74.01035300,-2
1,26,40.64551900,-73.77670300,1
1,6,40.73381000,-73.98642700,1
1,33,40.74579600,-73.99818400,1
1,174,40.75251000,-73.99334700,-2
1,23,40.76282100,-73.98461200,2
1,109,40.76446900,-73.95838200,-1
1,106,40.76838300,-73.86174800,-1
1,133,40.79864100,-73.94184100,-1
1,78,40.77238100,-73.95929000,1
1,126,40.77479600,-73.96073200,-1
1,178,40.75943400,-73.96805600,-1
1,123,40.77443700,-73.87303200,-2
1,65,40.77120600,-73.86381500,1
1,70,40.77385700,-73.87102500,3
1,31,40.77399400,-73.87447400,2
1,165,40.74475500,-73.98539700,-1
1,92,40.75437200,-73.96879600,1
1,170,40.75899500,-73.98603800,-3
1,131,40.74258000,-73.99205800,-2
1,192,40.72465500,-73.99435400,-1
1,0,40.76832600,-73.88736700,0
2,0,40.76832600,-73.88736700,0
2,67,40.78188300,-73.96009100,1
2,100,40.77684400,-73.96141800,1
2,19,40.76539600,-73.96386700,1
2,200,40.75083900,-73.99086000,-1
2,80,40.75040800,-73.99463700,1
2,119,40.80510700,-73.96592700,-1
2,28,40.78258100,-73.97289300,1
2,13,40.76958500,-73.98412300,1
2,180,40.76653700,-73.98063700,-1
2,24,40.76214600,-73.99759700,2
2,77,40.74327100,-73.97384600,1
2,128,40.76020400,-73.96971900,-1
2,124,40.76176500,-73.97038300,-2
2,177,40.76658600,-73.97862200,-1
2,167,40.76254300,-73.98164400,-1
2,18,40.76175700,-73.98222400,3
2,113,40.71727400,-74.01311500,-1
2,84,40.64296000,-73.78618600,2
2,41,40.64522600,-73.77796200,1
2,118,40.76849000,-73.86282300,-3
2,38,40.77000800,-73.86389900,1
2,141,40.77340300,-73.87032300,-1
2,184,40.74680300,-73.98635100,-2
2,138,40.69616300,-73.98271200,-1
2,0,40.76832600,-73.88736700,0
3,0,40.76832600,-73.88736700,0
3,21,40.77080900,-73.86486800,4
3,69,40.70216800,-73.98725100,1
3,42,40.72656600,-73.99891700,1
3,169,40.74552900,-73.97969800,-1
3,121,40.76398800,-73.98268100,-4
3,53,40.80474900,-73.96643100,1
3,37,40.82704500,-73.95016500,1
3,22,40.77945700,-73.95973200,1
3,29,40.76678800,-73.96701000,2
3,137,40.76824200,-73.96373000,-1
3,48,40.75852200,-73.97100800,1
3,153,40.76066600,-73.97054300,-1
3,148,40.73831900,-73.98780800,-1
3,122,40.73788800,-73.98690800,-1
3,52,40.73783100,-73.98368100,1
