m,id,lat,lon,dem
0,0,52.51646210,13.28913570,0
0,20,52.56761040,13.42267800,55
0,49,52.56953890,13.42013500,32
0,70,52.55961050,13.41422180,-55
0,99,52.56224820,13.40626230,-32
0,44,52.55362950,13.20824800,29
0,9,52.55997150,13.20248920,54
0,94,52.55886060,13.19296750,-29
0,59,52.54478200,13.13884710,-54
0,40,52.45534790,13.37036450,14
0,21,52.41954000,13.33180660,25
0,7,52.41453840,13.33787030,58
0,90,52.41814010,13.34012820,-14
0,57,52.41721230,13.34410440,-58
0,11,52.42038040,13.33748570,52
0,61,52.41499850,13.32588790,-52
0,71,52.43179770,13.32482850,-25
0,28,52.41851610,13.27943290,36
0,23,52.42886280,13.25346800,50
0,73,52.42754780,13.27162180,-50
0,36,52.43311850,13.29954520,27
0,1,52.43361860,13.29748690,27
0,86,52.42778680,13.29560120,-27
0,78,52.40873900,13.26800030,-36
0,2,52.41511190,13.27804380,49
0,52,52.41337790,13.30691720,-49
0,26,52.42620370,13.29105950,54
0,51,52.43445910,13.28184170,-27
0,76,52.43845570,13.29045860,-54
0,0,52.51646210,13.28913570,0
1,0,52.51646210,13.28913570,0
1,37,52.59257110,13.34078430,14
1,5,52.56071230,13.20407630,59
1,35,52.61684770,13.23913600,22
1,85,52.61456840,13.23570570,-22
1,87,52.61359300,13.31787380,-14
1,30,52.57550710,13.43940210,40
1,80,52.56526460,13.40542730,-40
1,55,52.55045840,13.35679580,-59
1,6,52.42364550,13.28242340,57
1,56,52.42087710,13.27450310,-57
1,42,52.41299140,13.27393870,51
1,92,52.42737420,13.27505120,-51
1,16,52.40602600,13.34832400,19
1,38,52.41599660,13.35441640,31
1,88,52.42042530,13.32269140,-31
1,66,52.41932050,13.31537370,-19
1,33,52.42082560,13.30726060,47
1,27,52.42862810,13.30689630,27
1,83,52.43815640,13.31334230,-47
1,77,52.44811220,13.29567970,-27
1,0,52.51646210,13.28913570,0
2,0,52.51646210,13.28913570,0
2,32,52.43796370,13.29093480,33
2,82,52.44377560,13.29235320,-33
2,39,52.42666440,13.27397450,27
2,50,52.42224660,13.29851880,45
2,89,52.41570090,13.30550280,-27
2,24,52.43071370,13.29000850,28
2,74,52.47126490,13.30532460,-28
2,100,52.42536880,13.30105910,-45
2,31,52.59273510,13.33391960,25
2,81,52.60820110,13.33148590,-25
2,14,52.59935490,13.34173920,53
2,8,52.56538730,13.41481300,35
2,58,52.58041460,13.42137280,-35
2,10,52.57813470,13.39646890,44
2,60,52.54867640,13.40973540,-44
2,64,52.59774340,13.34502100,-53
2,22,52.58738500,13.37788790,44
2,72,52.57203670,13.40623000,-44
2,0,52.51646210,13.28913570,0
3,0,52.51646210,13.28913570,0
3,18,52.57360100,13.41059870,43
3,4,52.57566880,13.40468060,47
3,54,52.56601350,13.41915010,-47
3,46,52.58940240,13.39094830,29
3,96,52.57933400,13.40066790,-29
3,68,52.59484810,13.38361540,-43
3,3,52.60283610,13.34537380,51
3,53,52.61166430,13.30341780,-51
3,29,52.62648070,13.24065480,21
3,79,52.60486110,13.22666100,-21
3,25,52.61347700,13.22670980,58
3,75,52.61408670,13.23597430,-58
3,12,52.61178400,13.24076530,57
3,62,52.60856880,13.30103050,-57
3,47,52.43480440,13.29597410,50
3,97,52.42843750,13.30218440,-50
3,0,52.51646210,13.28913570,0
4,0,52.51646210,13.28913570,0
4,48,52.40803470,13.27350250,53
4,98,52.42436650,13.29112430,-53
4,15,52.40863060,13.33281090,44
4,65,52.41682630,13.34859640,-44
4,13,52.56473600,13.42140410,48
4,63,52.58315220,13.41200340,-48
4,0,52.51646210,13.28913570,0
5,0,52.51646210,13.28913570,0
5,19,52.41909880,13.32536220,57
5,69,52.41577110,13.33453020,-57
5,41,52.55883630,13.41051170,23
5,34,52.57425650,13.39510790,50
5,91,52.57821790,13.40014960,-23
5,84,52.58107590,13.40826130,-50
5,17,52.56979240,13.20928490,57
5,67,52.56986810,13.20440620,-57
5,0,52.51646210,13.28913570,0
6,0,52.51646210,13.28913570,0
6,43,52.57558720,13.40084370,33
6,93,52.58038490,13.41063760,-33
6,45,52.55774280,13.20675180,39
6,95,52.57009230,13.21606730,-39
6,0,52.51646210,13.28913570,0
