m,id,lat,lon,dem
0,0,52.50477830,13.45176370,0
0,1,52.46367830,13.43967490,108
0,5,52.46402680,13.43748290,47
0,15,52.46188550,13.44233150,66
0,1265,52.44368880,13.45312630,-66
0,1255,52.45770170,13.42488800,-47
0,1251,52.46840940,13.43443410,-108
0,80,52.48200170,13.42895070,174
0,147,52.46184250,13.48474710,72
0,1397,52.44845510,13.44524160,-72
0,1330,52.44965700,13.44537140,-174
0,0,52.50477830,13.45176370,0
1,0,52.50477830,13.45176370,0
1,35,52.44963550,13.44502170,101
1,1285,52.46570270,13.43836530,-101
1,26,52.42168720,13.66455150,115
1,1276,52.41943200,13.66971010,-115
1,19,52.40940070,13.66599780,104
1,1269,52.42722980,13.70278490,-104
1,0,52.50477830,13.45176370,0
2,0,52.50477830,13.45176370,0
2,22,52.51768210,13.48043250,58
2,1272,52.48687600,13.56911130,-58
2,36,52.46745560,13.44173510,42
2,1286,52.45562080,13.44376780,-42
2,25,52.46722830,13.44080300,129
2,63,52.42566360,13.40841790,144
2,1313,52.41429540,13.42304910,-144
2,1275,52.46108420,13.41536380,-129
2,0,52.50477830,13.45176370,0
3,0,52.50477830,13.45176370,0
3,39,52.47648490,13.43348380,171
3,69,52.46787950,13.42454240,112
3,1289,52.48537420,13.43712040,-171
3,1319,52.47221050,13.48376190,-112
3,37,52.41019270,13.66295200,35
3,59,52.41951920,13.67242550,122
3,1287,52.41826690,13.67793190,-35
3,1309,52.40947900,13.65976710,-122
3,0,52.50477830,13.45176370,0
4,0,52.50477830,13.45176370,0
4,94,52.41410670,13.66647580,92
4,68,52.41444320,13.67025260,15
4,1318,52.41362210,13.66701260,-15
4,1344,52.41254160,13.65265010,-92
4,66,52.42001420,13.47418830,154
4,1316,52.46330260,13.41443670,-154
4,74,52.48374740,13.44775310,57
4,1324,52.46976620,13.43035320,-57
4,0,52.50477830,13.45176370,0
5,0,52.50477830,13.45176370,0
5,98,52.44394340,13.35437720,30
5,1348,52.42109160,13.42021550,-30
5,78,52.43274140,13.58380970,64
5,113,52.41115020,13.67463950,176
5,1363,52.43968700,13.70374000,-176
5,1328,52.45353650,13.61878530,-64
5,0,52.50477830,13.45176370,0
6,0,52.50477830,13.45176370,0
6,295,52.52401440,13.46171030,22
6,114,52.53883750,13.45488620,66
6,100,52.51834820,13.43482090,180
6,1350,52.49248020,13.42207320,-180
6,1364,52.49157090,13.42508490,-66
6,81,52.48481570,13.42335610,169
6,1331,52.45244160,13.45403820,-169
6,121,52.44998180,13.44864070,177
6,1371,52.48719770,13.45194600,-177
6,1545,52.50809410,13.51377200,-22
6,0,52.50477830,13.45176370,0
7,0,52.50477830,13.45176370,0
7,109,52.42891070,13.69340920,21
7,159,52.41374200,13.66652060,31
7,1409,52.41232010,13.66852740,-31
7,1359,52.43620850,13.72101760,-21
7,140,52.47725130,13.48078580,37
7,1390,52.46370530,13.44614790,-37
7,0,52.50477830,13.45176370,0
8,0,52.50477830,13.45176370,0
8,148,52.47362620,13.42265380,119
8,137,52.47440430,13.44041460,177
8,1398,52.46627630,13.43473750,-119
8,143,52.46615310,13.42869560,112
8,1387,52.46405370,13.41762260,-177
8,1393,52.45857770,13.44812220,-112
8,156,52.41156200,13.66693360,41
8,1406,52.44355870,13.69350820,-41
8,0,52.50477830,13.45176370,0
9,0,52.50477830,13.45176370,0
9,150,52.52787590,13.44711470,57
9,158,52.51556960,13.47836800,105
9,170,52.46077650,13.44903740,83
9,166,52.42732150,13.49356170,46
9,1416,52.44548020,13.43614400,-46
9,1420,52.48486990,13.40444200,-83
9,1408,52.50503690,13.49009790,-105
9,1400,52.51059010,13.45678800,-57
9,0,52.50477830,13.45176370,0
10,0,52.50477830,13.45176370,0
10,329,52.44533420,13.59989880,144
10,173,52.41045900,13.65618850,40
10,1579,52.42103900,13.67566850,-144
10,1423,52.42524840,13.67133660,-40
10,176,52.48380230,13.39515470,142
10,1426,52.45443020,13.43646020,-142
10,169,52.45670580,13.44456300,117
10,1419,52.47523160,13.46417580,-117
10,0,52.50477830,13.45176370,0
11,0,52.50477830,13.45176370,0
11,204,52.47965380,13.44151680,52
11,177,52.45708540,13.44531870,55
11,175,52.44831710,13.45234830,32
11,1425,52.46612600,13.43536980,-32
11,178,52.46788120,13.42671780,122
11,1427,52.46801830,13.42794030,-55
11,1454,52.46270800,13.41990010,-52
11,1428,52.45504140,13.43052390,-122
11,192,52.43146190,13.51355070,67
11,1442,52.46617990,13.43082410,-67
11,0,52.50477830,13.45176370,0
12,0,52.50477830,13.45176370,0
12,203,52.47224770,13.43274730,45
12,1453,52.43323110,13.44522240,-45
12,212,52.46355370,13.43668610,24
12,1462,52.43866730,13.48021660,-24
12,215,52.43977600,13.69472570,134
12,1465,52.41131240,13.66890130,-134
12,0,52.50477830,13.45176370,0
13,0,52.50477830,13.45176370,0
13,218,52.50595370,13.45826380,61
13,1468,52.49253230,13.52966680,-61
13,231,52.44588590,13.58584920,93
13,1481,52.42356010,13.67965510,-93
