m,id,lat,lon,dem
0,0,-30.10663690,-51.15344630,0
0,735,-30.00002250,-51.14273530,11
0,1222,-29.98712100,-51.13769960,90
0,700,-29.99215200,-51.13651440,38
0,1,-30.00126870,-51.13159380,155
0,3722,-30.15946120,-51.13576920,-90
0,3200,-30.15463130,-51.13459020,-38
0,3235,-30.15189450,-51.13811550,-11
0,2501,-30.15118500,-51.13573140,-155
0,12,-29.99922410,-51.10261030,103
0,519,-30.08662350,-51.22108070,22
0,145,-30.09691290,-51.22414730,28
0,95,-30.11395430,-51.24111690,109
0,2512,-30.15812250,-51.14217010,-103
0,2595,-30.15179080,-51.14601660,-109
0,2645,-30.14635500,-51.14927420,-28
0,3019,-30.11598670,-51.11046770,-22
0,0,-30.10663690,-51.15344630,0
1,0,-30.10663690,-51.15344630,0
1,22,-30.00205340,-51.15289210,120
1,844,-30.02144190,-51.25766180,11
1,47,-30.10469250,-51.22461350,159
1,2547,-30.22262280,-51.09761890,-159
1,2522,-30.15534310,-51.14780020,-120
1,3344,-30.14769190,-51.14804890,-11
1,1990,-30.16095890,-51.13652940,126
1,2152,-30.04772880,-51.09856340,112
1,2091,-30.01748490,-51.10194210,17
1,4490,-30.02661680,-51.09204860,-126
1,4652,-30.01120350,-51.10913410,-112
1,4591,-29.98798620,-51.10732710,-17
1,30,-29.99850120,-51.13315130,134
1,2530,-30.01466260,-51.14080580,-134
1,0,-30.10663690,-51.15344630,0
2,0,-30.10663690,-51.15344630,0
2,2224,-30.08360230,-51.22336670,14
2,99,-30.01723240,-51.25812100,155
2,113,-29.99358140,-51.11206440,128
2,4724,-30.14683300,-51.15742290,-14
2,2599,-30.15688390,-51.14088790,-155
2,2613,-30.16125830,-51.13415990,-128
2,2499,-30.18148780,-51.18625590,80
2,4999,-30.14635760,-51.12880410,-80
2,2111,-30.11165890,-51.15617170,171
2,2442,-30.04764790,-51.15443640,35
2,4611,-29.98369690,-51.13686820,-171
2,4942,-29.99941340,-51.09629730,-35
2,763,-30.01447980,-51.11667640,122
2,3263,-30.10542370,-51.14259370,-122
