m,id,lat,lon,dem
0,0,52.45272380,13.37628620,0
0,28,52.41933420,13.41714470,50
0,15,52.41405120,13.39456090,38
0,328,52.55284000,13.38177320,-50
0,1,52.57117870,13.37960950,22
0,315,52.58173950,13.36863310,-38
0,301,52.58463970,13.33948330,-22
0,22,52.59214810,13.42147650,20
0,322,52.54835950,13.41312730,-20
0,29,52.54066710,13.62730730,10
0,329,52.48860450,13.40896910,-10
0,0,52.45272380,13.37628620,0
1,0,52.45272380,13.37628620,0
1,14,52.47295880,13.34066200,51
1,50,52.46716560,13.28697340,17
1,314,52.55937230,13.40193260,-51
1,350,52.53534470,13.43684750,-17
1,20,52.44225580,13.41743730,56
1,52,52.42787060,13.40602470,29
1,320,52.58296240,13.37955430,-56
1,55,52.57460230,13.35863950,54
1,355,52.57079190,13.35807660,-54
1,352,52.58241810,13.33944420,-29
1,0,52.45272380,13.37628620,0
2,0,52.45272380,13.37628620,0
2,173,52.43380210,13.35051620,18
2,473,52.41677400,13.32964350,-18
2,18,52.45882820,13.31800320,57
2,46,52.45226380,13.32487400,37
2,318,52.58555420,13.39451840,-57
2,346,52.57474010,13.39723980,-37
2,137,52.50793560,13.60826120,44
2,49,52.52552470,13.63064800,27
2,437,52.58046570,13.38130510,-44
2,349,52.56739570,13.36682250,-27
2,0,52.45272380,13.37628620,0
3,0,52.45272380,13.37628620,0
3,244,52.41149850,13.41184860,32
3,81,52.40953420,13.41771540,41
3,544,52.46374680,13.41376050,-32
3,93,52.46009390,13.29506590,49
3,393,52.58626290,13.33167230,-49
3,381,52.57897760,13.33728600,-41
3,35,52.58078700,13.38605840,50
3,65,52.58427110,13.39534790,46
3,365,52.59574230,13.40274380,-46
3,335,52.56481470,13.36934710,-50
3,263,52.54490500,13.43240900,10
3,43,52.56808320,13.42420530,36
3,563,52.61391300,13.34839950,-10
3,343,52.46554670,13.38698460,-36
3,0,52.45272380,13.37628620,0
4,0,52.45272380,13.37628620,0
4,59,52.59034920,13.37349150,59
4,359,52.55798190,13.39941120,-59
4,67,52.44234080,13.40498280,17
4,77,52.42201410,13.34140020,23
4,88,52.46045330,13.28525250,43
4,367,52.59203370,13.37169200,-17
4,377,52.56567080,13.37649690,-23
4,72,52.55685170,13.39224010,17
4,388,52.55147520,13.40516610,-43
4,372,52.39607310,13.40467410,-17
4,0,52.45272380,13.37628620,0
5,0,52.45272380,13.37628620,0
5,104,52.42439950,13.38882140,21
5,90,52.44252770,13.37732560,42
5,390,52.50876520,13.40283820,-42
5,83,52.55960250,13.41029000,51
5,79,52.64250990,13.50335810,20
5,383,52.61074960,13.42707050,-51
5,404,52.56063710,13.37780900,-21
5,379,52.55699980,13.37768000,-20
5,98,52.45189370,13.27061080,42
5,158,52.47158350,13.31452530,41
5,398,52.55607970,13.35857190,-42
5,458,52.56446440,13.37261780,-41
5,0,52.45272380,13.37628620,0
6,0,52.45272380,13.37628620,0
6,45,52.45075710,13.30969900,38
6,345,52.43473110,13.23895300,-38
6,119,52.41898840,13.32116550,26
6,87,52.46899550,13.33208720,23
6,122,52.46219020,13.31046250,45
6,387,52.53902710,13.42936360,-23
6,419,52.57234400,13.45766970,-26
6,233,52.64245900,13.50095890,30
6,422,52.62807100,13.38153490,-45
6,533,52.58225620,13.37949110,-30
6,53,52.57288320,13.38008790,19
6,353,52.46603080,13.32493750,-19
6,0,52.45272380,13.37628620,0
7,0,52.45272380,13.37628620,0
7,171,52.42017970,13.38692040,13
7,139,52.43075150,13.36763390,41
7,136,52.45043300,13.31750120,44
7,436,52.54568190,13.37897260,-44
